4,5,2,2,2,14,2,2,2,3,4,5,26,38
18,7,5,3,5,26,2,38,2,15,19,29,26,2
27,18,17,15,7,5,2,2,2,27,29,2,2,26
4,6,17,15,19,29,2,2,2,2,2,2,26,38
18,19,29,27,29,2,38,14,3,4,5,26,2,2
6,17,38,2,2,3,4,5,15,19,29,2,38,2
18,7,4,4,4,6,16,7,6,17,3,4,5,2
15,19,18,16,19,28,18,16,16,17,27,18,17,2
6,17,27,28,29,2,27,28,18,17,2,15,7,5
28,29,2,2,2,2,2,38,27,29,38,27,18,17
38,2,2,2,14,3,5,2,2,2,2,2,27,29
2,2,26,3,4,6,7,4,5,14,2,2,2,2
38,3,4,6,16,19,28,18,17,2,2,2,3,4
2,15,19,28,28,29,2,27,29,38,38,26,15,19
3,6,17,26,2,2,3,5,2,2,38,2,27,29
27,18,17,2,38,3,6,17,2,2,2,38,2,2
3,6,17,38,2,15,16,7,4,5,2,2,2,2
15,19,29,2,38,27,28,18,19,29,2,2,38,2
27,29,2,2,2,2,26,27,29,2,2,2,2,2
2,2,38,38,2,2,2,2,14,3,4,5,2,2
4,5,3,4,5,2,2,2,38,15,19,29,38,14
18,17,15,19,29,26,2,38,3,6,17,2,2,2
6,17,27,29,14,2,2,2,27,28,29,2,2,2
18,17,3,4,4,4,5,2,26,2,2,2,3,5
27,29,27,18,19,18,17,2,2,2,2,2,27,29
2,2,2,27,29,27,29,2,3,4,5,2,2,2
38,26,38,2,2,3,4,4,6,16,7,5,38,2
4,5,2,2,2,15,16,19,28,18,19,29,38,2
28,29,2,2,38,27,28,29,2,15,7,4,5,14
2,3,5,14,3,4,5,38,26,27,28,18,17,14
38,27,29,2,27,18,17,2,2,14,2,27,29,26
2,2,14,2,2,27,29,14,2,2,26,26,2,2
3,5,2,38,2,2,2,2,3,4,5,38,26,2
27,29,2,2,38,2,2,2,15,19,29,2,3,4
2,14,26,2,14,2,2,2,27,29,3,4,6,16
2,2,2,2,2,3,5,3,5,38,15,16,19,28
38,2,2,38,3,6,17,27,29,3,6,19,29,3
38,2,26,2,27,18,17,2,2,27,28,29,2,27
14,3,4,5,2,27,29,26,2,2,2,2,2,3
38,27,18,7,5,3,5,14,2,14,3,4,4,6
2,2,27,28,29,15,7,4,4,5,15,16,19,28
2,2,2,2,38,15,19,28,18,17,27,28,29,2
4,5,2,2,2,27,29,3,6,7,5,2,2,14
