31,38,71,71,71,71,71,71,71,32,71,23,71,58,0
71,71,71,30,3,17,0,7,0,71,71,60,71,71,0
71,6,60,71,46,71,71,67,71,29,71,0,71,68,0
71,14,71,0,71,71,71,67,71,46,44,71,71,71,0
71,0,71,71,30,1,71,71,38,71,48,19,71,71,0
71,32,4,71,71,0,12,14,71,62,71,60,71,32,0
30,32,71,71,34,71,70,71,54,71,71,32,38,47,0
14,71,71,71,38,47,71,71,71,23,58,71,71,71,0
31,71,71,59,71,71,69,4,0,0,6,15,13,0,0
50,71,71,71,71,71,38,71,10,71,71,60,71,47,0
71,71,10,71,18,7,71,1,71,9,71,9,71,11,0
71,6,71,15,44,71,61,71,71,71,71,71,38,67,0
71,71,71,38,46,58,59,22,4,24,71,11,56,58,0
34,71,71,71,71,71,71,71,71,0,71,60,5,71,0
71,71,71,62,70,71,48,62,54,71,71,61,71,68,0
71,50,71,0,0,6,38,10,71,29,71,71,19,71,0
3,71,71,0,71,38,71,71,71,71,71,7,38,71,0
71,71,8,71,65,71,5,71,71,71,71,60,71,71,0
71,71,0,71,46,71,71,58,16,71,71,44,61,32,0
71,71,71,71,71,67,36,71,7,8,71,71,1,32,0
71,71,8,71,6,71,71,71,71,71,71,3,71,47,0
31,71,0,71,71,71,70,71,54,24,71,60,5,71,0
71,71,71,71,3,71,58,71,71,3,71,59,71,13,0
71,71,10,71,20,71,68,5,71,71,71,71,71,0,0
71,51,71,0,0,71,71,71,71,12,0,71,5,0,0
6,71,71,71,46,71,71,71,38,71,71,71,71,0,0
14,71,7,71,71,71,71,63,71,5,71,71,3,0,0
7,71,60,71,6,71,71,71,71,71,4,71,71,0,0
38,71,46,71,71,71,3,13,8,60,48,71,71,0,0
71,71,71,65,3,71,71,71,10,10,71,7,41,0,0
71,1,3,43,46,71,71,71,71,71,60,60,71,0,0
34,65,71,71,71,71,71,71,6,71,32,10,71,0,0
7,59,71,71,71,71,71,71,71,71,71,71,71,0,0
71,71,71,71,3,71,71,71,71,71,2,71,71,0,0
71,71,71,71,46,0,38,12,1,2,71,71,11,0,0
30,8,4,6,71,71,71,71,71,71,32,71,60,0,0
14,71,71,0,71,0,61,14,31,71,71,71,1,0,0
31,71,32,0,3,0,13,71,71,71,71,71,71,0,0
71,71,71,71,14,0,71,71,62,71,71,71,3,0,0
22,71,71,71,7,0,33,4,71,43,2,71,71,0,0
71,3,71,6,71,68,38,71,71,71,71,30,71,0,0
34,71,71,1,71,66,71,22,71,71,33,6,4,0,0
31,71,31,0,3,71,61,71,54,71,71,31,38,0,0
71,71,71,8,71,71,10,71,71,71,71,71,71,0,0
71,38,7,0,10,66,71,71,71,71,71,71,71,0,0
71,71,71,71,0,71,27,71,71,46,71,71,1,0,0
71,0,30,14,46,71,60,5,0,71,70,60,71,0,0
3,0,6,3,71,36,71,71,71,14,5,71,71,0,0
71,60,31,0,30,0,71,71,2,71,71,71,71,0,0
71,71,71,71,71,30,23,66,71,3,71,9,71,0,0
71,71,71,6,3,71,71,71,16,43,71,60,0,0,0
71,12,71,8,71,71,38,35,71,71,4,71,66,0,0
71,71,0,0,11,71,71,71,71,71,48,71,71,0,0
71,71,61,71,14,71,5,71,71,71,71,5,71,0,0
6,38,71,67,31,14,60,71,71,2,10,44,33,0,0
71,3,33,71,71,31,63,71,71,71,71,32,71,0,0
71,6,71,71,71,51,71,68,9,5,30,71,71,0,0
0,3,56,38,71,71,9,12,71,67,71,68,9,0,0
71,0,71,71,71,71,71,71,3,59,71,71,51,0,0
33,64,71,6,9,30,12,1,71,71,71,71,71,0,0
71,71,71,0,71,52,71,71,16,71,1,71,51,0,0
71,71,2,0,33,71,71,30,71,71,0,71,71,0,0
71,71,66,71,71,71,10,71,71,71,71,71,71,0,0
71,71,51,38,4,71,71,71,2,71,16,4,63,0,0
28,7,71,71,11,71,48,71,71,71,71,60,71,0,0
71,71,71,6,71,12,71,0,22,71,71,61,71,0,0
40,71,71,1,71,71,6,71,71,71,71,71,33,0,0
0,71,71,0,17,71,71,22,71,71,71,10,71,0,0
71,71,33,0,46,68,71,71,71,46,30,60,71,0,0
3,71,71,0,71,71,11,6,1,71,71,13,30,0,0
71,71,36,71,6,13,71,71,0,14,71,71,6,0,0
42,30,5,71,71,71,71,71,71,71,71,6,31,0,0
0,6,15,2,3,8,71,71,71,3,3,60,7,0,0
38,71,0,38,71,71,71,11,2,71,71,10,71,0,0
71,69,71,71,3,64,71,71,67,43,16,71,46,0,0
0,71,71,22,46,71,71,71,58,71,71,2,0,0,0
0,71,0,3,71,33,71,5,30,30,71,71,71,0,0
60,10,71,0,14,71,15,71,71,6,2,71,6,0,0
71,0,71,3,71,71,71,71,71,31,71,31,71,0,0
71,71,71,71,3,0,71,2,71,71,22,71,4,0,0
12,71,71,67,71,71,71,71,71,9,71,71,70,0,0
71,71,71,71,71,71,71,5,71,0,71,71,70,0,0
71,71,9,71,0,46,71,71,0,71,71,71,71,0,0
38,71,46,67,71,71,71,71,71,71,6,46,6,0,0
3,7,71,43,71,6,71,8,71,71,71,71,71,0,0
6,31,6,71,46,53,71,71,71,71,71,71,25,0,0
3,71,71,38,71,71,1,71,71,31,1,3,71,0,0
0,71,34,71,71,4,60,71,4,71,71,71,33,0,0
64,71,71,6,3,0,10,71,71,71,14,71,4,0,0
71,71,71,0,5,71,71,71,62,71,71,71,65,0,0
71,71,71,0,15,13,71,30,71,71,0,46,46,0,0
71,6,15,71,0,46,71,43,71,71,71,1,71,0,0
71,71,71,38,71,71,71,71,71,71,16,6,52,0,0
7,71,4,71,71,14,71,71,2,2,71,71,71,0,0
71,71,71,6,71,52,36,71,71,71,32,3,71,0,0
71,33,71,1,71,71,71,38,16,34,10,46,55,0,0
71,38,71,0,71,71,46,71,71,36,71,71,71,0,0
30,71,12,8,71,1,71,4,71,71,71,6,71,0,0
14,71,71,0,71,71,71,46,71,60,0,71,4,0,0
31,71,71,38,71,71,3,59,71,71,71,3,60,0,0
71,71,11,71,46,8,60,6,71,71,16,0,71,0,0
71,71,71,3,3,6,71,71,9,12,71,0,71,0,0
34,38,46,0,6,49,71,71,71,60,19,46,6,0,0
31,71,71,38,71,5,71,71,57,71,71,71,60,0,0
10,0,71,71,3,46,60,7,3,71,16,71,47,0,0
71,0,34,6,46,71,71,71,71,19,71,3,71,0,0
71,60,71,8,71,32,71,38,71,46,71,46,2,0,0
71,71,71,0,71,71,15,23,71,71,71,59,71,0,0
38,71,71,71,34,58,60,4,71,14,71,6,1,0,0
71,12,0,67,46,6,69,71,71,71,62,71,71,0,0
14,71,62,71,71,44,71,71,9,23,71,2,71,0,0
1,71,71,71,6,1,11,13,71,1,71,71,31,0,0
0,38,33,38,71,71,60,46,54,71,1,35,0,0,0
0,3,71,3,34,3,65,59,71,11,71,46,71,0,0
71,30,31,6,0,71,71,6,71,46,3,71,52,0,0
38,3,71,3,0,44,7,71,71,71,71,6,71,0,0
71,0,46,0,71,1,60,71,14,14,71,71,30,0,0
6,67,71,38,4,71,71,71,71,71,71,23,6,0,0
1,71,30,71,0,71,71,71,71,23,71,2,31,0,0
0,71,71,46,46,71,3,5,1,1,14,71,7,0,0
8,71,34,3,71,71,71,71,71,71,71,24,71,0,0
0,71,46,0,30,31,71,14,71,8,16,6,71,0,0
38,71,71,1,71,71,11,23,4,0,71,71,71,0,0
71,71,30,38,3,30,71,4,71,71,71,46,71,0,0
6,61,71,71,46,14,71,32,6,5,2,71,60,0,0
8,71,34,6,71,31,1,31,71,71,71,54,65,0,0
0,71,46,0,30,71,60,71,71,71,16,71,71,0,0
71,7,71,0,71,6,10,71,71,2,71,23,13,0,0
71,71,30,71,2,16,71,71,71,71,71,71,71,0,0
38,71,71,71,43,71,15,71,71,71,71,71,60,0,0
71,71,34,71,71,71,60,43,71,71,71,43,71,0,0
6,50,71,64,46,0,13,71,8,71,0,71,71,0,0
10,71,71,43,59,71,71,71,71,71,71,71,8,0,0
0,30,71,71,30,6,11,71,11,71,17,38,71,0,0
68,14,71,71,71,13,60,7,6,2,71,71,71,0,0
68,31,71,71,34,71,47,71,43,71,71,3,1,0,0
38,71,71,71,71,2,71,71,71,16,1,0,58,0,0
71,30,34,71,22,71,7,60,71,71,71,46,71,0,0
6,71,71,38,46,6,71,71,71,17,71,71,2,0,0
12,34,3,71,41,14,40,71,0,4,60,38,71,0,0
0,31,71,6,6,71,11,3,71,71,13,71,1,0,0
69,71,71,0,71,0,71,67,71,37,71,23,71,0,0
71,3,71,0,2,0,71,71,71,71,7,71,71,0,0
38,71,33,71,46,71,71,64,71,11,60,71,71,0,0
71,71,71,38,71,6,2,60,9,71,10,7,71,0,0
6,33,71,71,6,53,71,71,71,37,71,71,71,0,0
14,71,46,6,71,71,65,71,14,71,3,71,71,0,0
0,71,71,1,2,0,46,14,71,71,71,71,71,0,0
32,30,6,0,71,0,71,11,3,58,71,71,0,0,0
32,14,71,8,6,31,62,71,43,71,1,71,71,0,0
71,31,34,0,0,71,71,71,71,71,71,71,71,0,0
71,71,1,38,46,30,3,56,71,71,71,14,71,0,0
38,71,71,71,71,14,71,71,71,71,71,31,14,0,0
71,34,71,3,30,31,71,71,71,71,60,71,7,0,0
6,31,71,0,71,60,71,71,71,71,0,71,71,0,0
1,10,71,38,3,13,46,38,71,71,71,2,71,0,0
0,71,6,71,46,71,71,71,71,71,71,71,71,0,0
0,71,46,6,71,33,62,68,71,71,71,71,57,0,0
0,3,71,8,71,60,71,71,71,71,71,71,71,0,0
71,71,6,0,34,10,3,48,71,3,71,46,71,0,0
32,71,71,71,46,71,68,71,16,71,71,71,71,0,0
32,71,34,67,71,61,71,46,3,71,71,30,71,0,0
38,71,0,71,71,60,52,60,71,71,1,71,14,0,0
71,71,71,71,34,32,46,49,71,71,71,34,31,0,0
8,0,71,38,46,71,71,71,71,71,71,46,71,0,0
0,71,38,71,59,16,62,42,71,71,71,3,31,0,0
38,32,71,6,6,60,71,71,71,71,71,30,0,0,0
71,0,28,0,71,47,3,54,71,30,60,71,38,0,0
10,6,10,0,34,71,71,7,71,14,10,34,71,0,0
0,14,71,71,71,3,71,60,1,31,71,71,20,0,0
38,7,71,38,66,71,44,10,71,71,9,7,10,0,0
71,38,3,71,0,71,46,71,71,71,71,46,71,0,0
12,71,70,6,71,48,71,35,71,71,41,71,71,0,0
0,6,71,1,71,71,62,60,71,31,0,54,7,0,0
38,71,71,0,46,57,71,47,71,71,71,71,71,0,0
71,34,46,0,71,0,3,71,39,71,4,34,2,0,0
14,0,71,0,54,71,71,71,71,71,60,46,71,0,0
0,7,30,71,71,30,71,71,3,71,10,71,33,0,0
71,71,71,38,34,53,36,43,71,71,71,71,70,0,0
71,3,34,71,46,71,46,7,71,71,71,34,71,0,0
71,0,38,22,71,71,71,36,71,71,71,71,71,0,0
71,71,71,3,62,7,62,71,71,71,43,71,71,0,0
71,71,28,0,71,71,71,58,71,71,71,3,71,0,0
50,71,71,31,2,71,3,6,71,71,71,46,71,0,0
71,50,46,71,71,71,71,22,30,3,29,71,12,0,0
71,71,71,51,6,71,71,34,71,71,0,30,0,0,0
71,30,71,71,71,4,28,71,71,62,71,71,46,0,0
71,14,34,46,66,71,46,7,71,71,26,34,71,0,0
59,31,71,71,0,71,71,71,14,71,60,46,62,0,0
71,71,71,6,71,71,62,14,71,71,48,71,71,0,0
71,30,71,71,71,30,71,71,3,16,71,6,3,0,0
71,71,46,34,0,71,3,71,43,71,22,71,1,0,0
51,34,1,38,46,6,49,1,71,71,60,34,71,0,0
71,31,6,71,71,53,71,71,30,2,57,71,3,0,0
59,71,71,6,71,71,3,71,71,71,71,44,71,0,0
71,3,34,71,3,8,71,58,30,71,18,48,71,0,0
71,71,46,0,10,0,71,6,71,71,71,71,71,0,0
27,71,71,71,71,71,0,34,23,71,71,6,71,0,0
71,33,6,71,71,3,71,34,43,3,10,60,71,0,0
71,71,71,71,63,71,36,71,71,71,0,9,9,0,0
71,71,34,71,71,71,1,71,71,5,71,71,71,0,0
71,6,0,38,68,19,71,71,71,71,71,2,33,0,0
1,71,0,57,10,71,71,14,61,16,71,71,71,0,0
65,71,46,62,50,53,71,71,1,71,71,71,71,7,0
38,0,71,1,71,71,2,71,71,71,71,71,28,0,0
71,71,71,0,71,37,1,2,71,4,71,71,0,5,0
0,30,34,71,71,3,71,71,60,48,71,71,71,0,0
0,71,46,7,71,0,71,71,71,71,44,51,7,24,0
60,71,57,71,71,71,10,71,71,38,48,71,71,0,2
71,71,6,34,38,14,71,71,71,71,71,71,24,0,0
71,28,71,0,71,71,71,6,71,71,3,71,71,0,9
12,0,34,71,71,71,71,71,71,58,71,71,71,0,0
71,71,71,31,32,6,71,71,34,30,71,71,20,0,0
71,3,3,71,71,50,71,71,71,71,71,71,0,1,0
38,71,71,71,71,71,0,71,30,71,71,71,71,0,0
3,68,71,71,2,0,71,71,14,71,71,71,71,0,0
6,0,20,27,71,0,19,6,31,16,71,71,71,0,2
3,38,71,0,71,71,1,71,71,71,1,10,51,71,2
0,71,71,71,71,71,71,71,71,71,71,0,71,0,1
